YEAR,DATE,COUNTY_NAME,COMTRS,SITE_NAME,PRODUCT_NAME,POUNDS_PRODUCT_APPLIED,CHEMICAL_NAME,POUNDS_CHEMICAL_APPLIED,AMOUNT_TREATED,UNIT_TREATED,AERIAL_GROUND_INDICATOR
2016,03-JUN-16,SANTA BARBARA,42S06N32W16,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,226.1,POTASSIUM BICARBONATE,192.185,45.22,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,9,POTASSIUM BICARBONATE,7.65,1.74,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.95,POTASSIUM BICARBONATE,16.9575,3.48,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,20,POTASSIUM BICARBONATE,17,3,A,G
2016,02-JUN-16,SANTA BARBARA,42S08N33W16,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.5,POTASSIUM BICARBONATE,16.575,6.5,A,G
2016,13-JUN-16,SANTA BARBARA,42S08N32W25,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,101.22,POTASSIUM BICARBONATE,86.037,33.74,A,G
2016,11-JUN-16,SANTA BARBARA,42S05N31W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.89,POTASSIUM BICARBONATE,16.9065,6.63,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,17.5,POTASSIUM BICARBONATE,14.875,3.22,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,30,POTASSIUM BICARBONATE,25.5,5.6,A,G
2016,07-JUN-16,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,250.18,POTASSIUM BICARBONATE,212.653,83.12,A,G
2016,18-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,150,POTASSIUM BICARBONATE,127.5,28.82,A,G
2016,18-JUN-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,36,POTASSIUM BICARBONATE,30.6,8.67,A,G
2016,26-JUN-16,SANTA BARBARA,42S08N31W30,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,95,POTASSIUM BICARBONATE,80.75,19,A,G
2016,07-JUN-16,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,92.31,POTASSIUM BICARBONATE,78.4635,30.67,A,G
2016,08-JUN-16,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,246.04,POTASSIUM BICARBONATE,209.134,81.85,A,G
2016,18-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,75,POTASSIUM BICARBONATE,63.75,14.39,A,G
2016,16-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,34.62,POTASSIUM BICARBONATE,29.427,17.33,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,30,POTASSIUM BICARBONATE,25.5,5.74,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,7.95,POTASSIUM BICARBONATE,6.7575,1.44,A,G
2016,15-JUN-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,4.95,POTASSIUM BICARBONATE,4.2075,1.13,A,G
2016,16-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,5.03,POTASSIUM BICARBONATE,4.2755,1,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,42.38,POTASSIUM BICARBONATE,36.023,8.77,A,G
2016,16-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,7.5,POTASSIUM BICARBONATE,6.375,1.37,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,7.5,POTASSIUM BICARBONATE,6.375,1.3,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,20,POTASSIUM BICARBONATE,17,4.01,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,10.05,POTASSIUM BICARBONATE,8.5425,1.74,A,G
2016,07-JUL-16,SANTA BARBARA,42S08N31W34,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,137.3,POTASSIUM BICARBONATE,116.705,27.46,A,G
2016,11-JUL-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,34.95,POTASSIUM BICARBONATE,29.7075,8.67,A,G
2016,11-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,10.05,POTASSIUM BICARBONATE,8.5425,1.57,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,4.95,POTASSIUM BICARBONATE,4.2075,0.9,A,G
2016,07-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,3.45,POTASSIUM BICARBONATE,2.9325,0.49,A,G
2016,11-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,60,POTASSIUM BICARBONATE,51,10.94,A,G
2016,11-JUL-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,120,POTASSIUM BICARBONATE,102,22.78,A,G
2016,11-JUL-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,30.9,POTASSIUM BICARBONATE,26.265,6.22,A,G
2016,20-JUL-16,SANTA BARBARA,42S06N31W02,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,56.28,POTASSIUM BICARBONATE,47.838,18.76,A,G
2016,22-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,107.5,POTASSIUM BICARBONATE,91.375,20.34,A,G
2016,23-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,48,POTASSIUM BICARBONATE,40.8,10.94,A,G
2016,23-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,7.95,POTASSIUM BICARBONATE,6.7575,1.57,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,22.5,POTASSIUM BICARBONATE,19.125,4.21,A,G
2016,08-JUL-16,SANTA BARBARA,42S07N34W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,163.62,POTASSIUM BICARBONATE,139.077,54.54,A,G
2016,16-JUL-16,SANTA BARBARA,42S07N34W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,163.62,POTASSIUM BICARBONATE,139.077,54.54,A,G
2016,22-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,90,POTASSIUM BICARBONATE,76.5,17.36,A,G
2016,23-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,60,POTASSIUM BICARBONATE,51,11.41,A,G
2016,15-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,7.95,POTASSIUM BICARBONATE,6.7575,1.51,A,G
2016,07-JUL-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,112.5,POTASSIUM BICARBONATE,95.625,21.13,A,G
2016,29-JUN-16,SANTA BARBARA,42S07N30W33,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,45,POTASSIUM BICARBONATE,38.25,9,A,G
2016,29-JUN-16,SANTA BARBARA,42S06N32W16,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,17.91,POTASSIUM BICARBONATE,15.2235,5.97,A,G
2016,08-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,174.9,POTASSIUM BICARBONATE,148.665,33.49,A,G
2016,29-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,140,POTASSIUM BICARBONATE,119,27.32,A,G
2016,08-JUN-16,SANTA BARBARA,42S07N30W33,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,15,POTASSIUM BICARBONATE,12.75,3,A,G
2016,09-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,4.5,POTASSIUM BICARBONATE,3.825,0.67,A,G
2016,07-JUL-16,SANTA BARBARA,42S06N34W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,17.61,POTASSIUM BICARBONATE,14.9685,5.87,A,G
2016,30-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,170,POTASSIUM BICARBONATE,144.5,33.49,A,G
2016,06-JUL-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,10.05,POTASSIUM BICARBONATE,8.5425,1.82,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,20,POTASSIUM BICARBONATE,17,4.01,A,G
2016,15-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,30,POTASSIUM BICARBONATE,25.5,6.02,A,G
2016,28-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,135,POTASSIUM BICARBONATE,114.75,27.14,A,G
2016,29-JUL-16,SANTA BARBARA,42S08N33W03,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,426,POTASSIUM BICARBONATE,362.1,142,A,G
2016,05-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,205.08,POTASSIUM BICARBONATE,174.318,27.32,A,G
2016,08-JUL-16,SANTA BARBARA,42S06N33W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,125.6,POTASSIUM BICARBONATE,106.76,25.12,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,28,POTASSIUM BICARBONATE,23.8,5.6,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.5,POTASSIUM BICARBONATE,16.575,3.81,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,12.5,POTASSIUM BICARBONATE,10.625,2.39,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,17.5,POTASSIUM BICARBONATE,14.875,3.22,A,G
2016,06-JUL-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,14.1,POTASSIUM BICARBONATE,11.985,2.79,A,G
2016,13-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,30,POTASSIUM BICARBONATE,25.5,5.6,A,G
2016,29-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,2.55,POTASSIUM BICARBONATE,2.1675,0.49,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,7.5,POTASSIUM BICARBONATE,6.375,1.44,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,7.5,POTASSIUM BICARBONATE,6.375,1.3,A,G
2016,02-JUL-16,SANTA BARBARA,42S06N33W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,125.6,POTASSIUM BICARBONATE,106.76,25.12,A,G
2016,28-JUL-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,45,POTASSIUM BICARBONATE,38.25,8.67,A,G
2016,29-JUL-16,SANTA BARBARA,42S08N33W24,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,690,POTASSIUM BICARBONATE,586.5,230,A,G
2016,21-JUN-16,SANTA BARBARA,42S06N32W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,18.48,POTASSIUM BICARBONATE,15.708,6.16,A,G
2016,15-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,16.5,POTASSIUM BICARBONATE,14.025,3.81,A,G
2016,13-JUN-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,100,POTASSIUM BICARBONATE,85,20.34,A,G
2016,24-JUN-16,SANTA BARBARA,42S09N24W32,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,72.6,POTASSIUM BICARBONATE,61.71,24.01,A,G
2016,27-JUN-16,SANTA BARBARA,42S09N24W29,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,115.75,POTASSIUM BICARBONATE,98.3875,38.43,A,G
2016,04-JUN-16,SANTA BARBARA,42S06N32W17,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,56,POTASSIUM BICARBONATE,47.6,11.2,A,G
2016,22-JUL-16,SANTA BARBARA,42S07N31W27,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,247.59,POTASSIUM BICARBONATE,210.4515,82.53,A,G
2016,15-JUN-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,9,POTASSIUM BICARBONATE,7.65,1.82,A,G
2016,01-AUG-16,SANTA BARBARA,42S06N31W02,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,62.7,POTASSIUM BICARBONATE,53.295,12.54,A,G
2016,29-JUN-16,SANTA BARBARA,42S08N33W19,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,285,POTASSIUM BICARBONATE,242.25,57,A,G
2016,14-JUL-16,SANTA BARBARA,42S06N31W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,17.1,POTASSIUM BICARBONATE,14.535,3.42,A,G
2016,01-AUG-16,SANTA BARBARA,42S06N31W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,17.1,POTASSIUM BICARBONATE,14.535,3.42,A,G
2016,28-JUN-16,SANTA BARBARA,42S06N34W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,17.61,POTASSIUM BICARBONATE,14.9685,5.87,A,G
2016,23-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,5,POTASSIUM BICARBONATE,4.25,0.67,A,G
2016,15-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,135,POTASSIUM BICARBONATE,114.75,27.14,A,G
2016,27-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,37.5,POTASSIUM BICARBONATE,31.875,7.1,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.95,POTASSIUM BICARBONATE,16.9575,3.81,A,G
2016,13-JUL-16,SANTA BARBARA,42S06N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,66.8,POTASSIUM BICARBONATE,56.78,13.36,A,G
2016,05-JUL-16,SANTA BARBARA,42S06N33W14,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,190,POTASSIUM BICARBONATE,161.5,38,A,G
2016,11-JUL-16,SANTA BARBARA,42S05N31W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.89,POTASSIUM BICARBONATE,16.9065,6.63,A,G
2016,11-JUL-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,37.5,POTASSIUM BICARBONATE,31.875,7.51,A,G
2016,07-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,265.39,POTASSIUM BICARBONATE,225.5815,4.71,A,G
2016,11-JUL-16,SANTA BARBARA,42S06N33W15,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,291.96,POTASSIUM BICARBONATE,248.166,97.32,A,G
2016,20-JUL-16,SANTA BARBARA,42S08N31W34,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,143.3,POTASSIUM BICARBONATE,121.805,28.66,A,G
2016,15-JUL-16,SANTA BARBARA,42S06N32W06,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,71.85,POTASSIUM BICARBONATE,61.0725,23.95,A,G
2016,23-JUL-16,SANTA BARBARA,42S09N33W20,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,634.6,POTASSIUM BICARBONATE,539.41,211.53,A,G
2016,29-JUN-16,SANTA BARBARA,42S07N33W36,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,64.1,POTASSIUM BICARBONATE,54.485,25.62,A,G
2016,23-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,225,POTASSIUM BICARBONATE,191.25,45.08,A,G
2016,09-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,140,POTASSIUM BICARBONATE,119,28.82,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,47.48,POTASSIUM BICARBONATE,40.358,8.77,A,G
2016,06-JUL-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.95,POTASSIUM BICARBONATE,16.9575,3.66,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.95,POTASSIUM BICARBONATE,16.9575,3.48,A,G
2016,06-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,6,POTASSIUM BICARBONATE,5.1,1.37,A,G
2016,20-JUL-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,3,POTASSIUM BICARBONATE,2.55,0.54,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,15,POTASSIUM BICARBONATE,12.75,2.94,A,G
2016,28-JUL-16,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,180,POTASSIUM BICARBONATE,153,45,A,G
2016,02-JUL-16,SANTA BARBARA,42S07N31W36,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,42,POTASSIUM BICARBONATE,35.7,14,A,G
2016,11-JUL-16,SANTA BARBARA,42S06N33W11,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,318.45,POTASSIUM BICARBONATE,270.6825,106.15,A,G
2016,05-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,100,POTASSIUM BICARBONATE,85,20.34,A,G
2016,08-JUL-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,72.45,POTASSIUM BICARBONATE,61.5825,14.22,A,G
2016,08-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,225,POTASSIUM BICARBONATE,191.25,45.08,A,G
2016,03-JUN-16,SANTA BARBARA,42S07N33W16,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,13.38,POTASSIUM BICARBONATE,11.373,4.46,A,G
2016,01-JUL-16,SANTA BARBARA,42S07N33W16,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,13.38,POTASSIUM BICARBONATE,11.373,4.46,A,G
2016,08-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,55,POTASSIUM BICARBONATE,46.75,11.41,A,G
2016,09-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,85,POTASSIUM BICARBONATE,72.25,17.33,A,G
2016,20-JUL-16,SANTA BARBARA,42S09N33W07,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.95,POTASSIUM BICARBONATE,16.9575,3.66,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,25,POTASSIUM BICARBONATE,21.25,4.71,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,19.95,POTASSIUM BICARBONATE,16.9575,3.48,A,G
2016,27-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,150,POTASSIUM BICARBONATE,127.5,28.82,A,G
2016,28-JUN-16,SANTA BARBARA,42S08N32W25,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,136.9,POTASSIUM BICARBONATE,116.365,27.38,A,G
2016,07-JUL-16,SANTA BARBARA,42S08N32W25,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,136.9,POTASSIUM BICARBONATE,116.365,27.38,A,G
2016,26-JUL-16,SANTA BARBARA,42S06N33W14,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,160,POTASSIUM BICARBONATE,136,32,A,G
2016,08-JUL-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,37.5,POTASSIUM BICARBONATE,31.875,7.4,A,G
2016,29-JUL-16,SANTA BARBARA,42S08N33W21,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,659.7,POTASSIUM BICARBONATE,560.745,219.9,A,G
2016,25-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,100,POTASSIUM BICARBONATE,85,19.99,A,G
2016,26-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,142.5,POTASSIUM BICARBONATE,121.125,27.67,A,G
2016,20-JUL-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,10.05,POTASSIUM BICARBONATE,8.5425,1.82,A,G
2016,20-JUL-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,6,POTASSIUM BICARBONATE,5.1,1.13,A,G
2016,27-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,30,POTASSIUM BICARBONATE,25.5,6.02,A,G
2016,27-JUL-16,SANTA BARBARA,42S09N33W18,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,37.5,POTASSIUM BICARBONATE,31.875,7.4,A,G
2016,05-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,90,POTASSIUM BICARBONATE,76.5,17.36,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,7.5,POTASSIUM BICARBONATE,6.375,1.44,A,G
2016,20-JUL-16,SANTA BARBARA,42S10N32W31,"GRAPES, WINE",MILSTOP BROAD SPECTRUM FOLIAR FUNGICIDE,30,POTASSIUM BICARBONATE,25.5,5.74,A,G
